"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"N.J[9,3]",329.58608,66.9893672330555,229,281,318,368,492,1.61860828722677,10
"N.J[10,3]",172.34608,29.4552081323385,122,152,170,190,238,1.13636267792578,28
"N.J[11,3]",302.5168,59.7782089665018,215,261,290,331,453,1.77990462854821,9
"N.J[12,3]",424.07616,63.0882428022463,321,378,417,464,565,1.38388590409281,13
"N.J[13,3]",318.7712,43.610741269103,243,288,315,347,414,1.07079465681181,48
"N.J[14,3]",813.08832,202.575612402323,530,648,755,977.749904083889,1232,2.91527075796922,6
"N.J[15,3]",352.17664,57.1674048410333,256,310,347,388,476.774816989928,1.34278461661992,14
"N.J[16,3]",366.47424,61.9555490237248,260,320,363,410,494,1.61324653393293,10
"N.J[17,3]",346.58592,54.492938025039,253,307,342,382,465,1.36699380553573,13
"N.J[18,3]",668.35648,161.163126957031,444,545,630,772,1039.77491611814,2.52861744756733,6
"N.J[19,3]",462.86672,64.2379931162481,347,417,460,506,593,1.39667130764577,13
"N.J[20,3]",304.32544,42.6764072166773,232,273,301,332,395.774779500009,1.3463154380547,14
"N.J[21,3]",192.54784,30.2083292858066,139,171,190,212,257,1.11555335763744,32
"N.J[22,3]",701.50672,145.905952593998,480,590.249841258615,676,795,1027.77491513841,1.89176330645148,8
"N.J[23,3]",924.77856,252.864882235777,597,719,843.49985180793,1112,1474.77494086611,2.66421803610895,6
"N.J[24,3]",243.1552,52.9088859171448,159,204,236,277,359.774757413691,1.75202324606139,9
"N.J[25,3]",127.04944,20.7046213368309,91,112,125,141,171,1.06624059818809,53
"N.J[1,4]",696.11168,143.401318814353,480,584,670,792,1005,2.15581421989373,7
"N.J[2,4]",567.81136,119.851002736763,377,473,558,653,813,1.8477421681447,8
"N.J[3,4]",422.40112,85.8130276989529,294,358.249738554373,406,475,615,1.81359729092267,8
"N.J[4,4]",275.74192,41.4628660586251,205,246,272,302,366,1.11988794128196,32
"N.J[5,4]",438.35888,95.1411043550771,295,366,423,503,650,2.35673687116646,7
"N.J[6,4]",431.76416,60.4282026070745,328,388,428,471,559,1.2468607777506,18
"N.J[7,4]",158.69616,39.0939470394794,95,131,154,181,247,1.34856504135136,14
"N.J[8,4]",237.13008,46.6435107804855,160,204,233,265,343,1.37516398650042,13
"N.J[9,4]",184.69728,44.6987950370705,114,153,179,211,289,1.42054013192064,12
"N.J[10,4]",85.14528,19.7626583168308,52,71,83,97,129,1.09160842358606,39
"N.J[11,4]",398.4144,74.4948666034381,294,347,381,433,584,1.84810514397591,8
"N.J[12,4]",319.36624,52.2608777208805,233,283,312,352,436,1.33473707756919,14
"N.J[13,4]",347.85232,45.9754481142956,268,315,345,376,447,1.07858396341517,44
"N.J[14,4]",1005.52992,245.186271463204,655,807,927,1214,1505,3.03506155355163,6
"N.J[15,4]",523.13296,77.3796605028474,398.224781261024,466,513,572,691,1.44462657661597,12
"N.J[16,4]",557.45648,87.6029907677143,410,488,552,620,733,1.8557811211198,8
"N.J[17,4]",229.75264,39.8649335519167,160,201,227,255,316,1.25717937511451,17
"N.J[18,4]",802.19408,191.642821332573,543,654,751,931,1238.77492959713,2.6840785346028,6
"N.J[19,4]",496.62688,70.3415255044931,372,447,492,542,645,1.41783353528248,12
"N.J[20,4]",220.42768,34.2205338504168,161,195,218,244,292,1.30485247133749,15
"N.J[21,4]",199.37088,30.8950813074418,145,177,197,219,265,1.13595913371414,28
"N.J[22,4]",1100.86784,217.109829354211,778.224888018955,934,1060,1245.74992472399,1572.77494455162,2.15511005701933,7
"N.J[23,4]",721.60848,201.603089959035,456,562,660,872,1159,2.461949385832,7
"N.J[24,4]",310.26224,64.8387998144338,207.224580004228,261,302,352,454,1.90037160884196,8
"N.J[25,4]",112.76864,18.2395883112389,82,100,111,124,153,1.07333194479452,48
"N.J[1,5]",727.1504,144.990355997815,509,615,701,828,1040,2.11461752085843,7
"N.J[2,5]",595.84208,123.375110975249,401,498,583,682,854.774897955691,1.81848909052201,8
"N.J[3,5]",329.22624,70.6064307152807,223,278,317,369,493,1.72822805963719,9
"N.J[4,5]",199.62144,33.4829997182095,141,175,197,222,270.774677570691,1.09283985549122,40
"N.J[5,5]",350.40688,77.4610906452771,232,291,338,400.749765868798,522,2.13548857295864,7
"N.J[6,5]",423.62464,61.0153112241756,318,379.249753018557,419,464,555,1.27514833973763,16
