Years BR Data: 6
Number of Individuals in BR Data: 3000
Additional Years of Total Harvest Data in SS: 10
Years WSR Data: 3
Number of Individuals in WSR Data: 225


Average HR Bias (Realized - Estimated)
"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",807,476,745,597,759,737,825,785,850,847,941,1013,1062,1109,1209,1300
"2",144,481,239,372,295,359,315,321,344,320,317,346,317,329,355,367
"3",657,424,420,301,290,239,214,187,174,130,127,106,100,59,63,39
"4",95,401,185,305,207,232,192,195,172,168,144,136,121,103,107,109
"5",506,270,353,260,274,224,243,187,185,148,131,109,106,84,97,82
"6",454,500,485,559,582,615,675,729,802,870,913,987,1076,1060,1200,1281
"7",217,443,308,422,384,406,430,434,466,481,505,546,549,537,579,565
"8",704,310,472,332,375,325,311,270,253,247,210,230,188,188,177,194
"9",477,519,459,434,423,423,392,351,349,297,282,283,257,234,254,215
"10",503,384,431,348,379,329,319,281,282,255,233,217,218,207,239,207
"11",857,645,875,766,875,933,1007,1081,1095,1197,1239,1309,1393,1405,1530,1653
"12",890,709,861,808,929,822,886,873,939,911,1003,1025,1109,1068,1153,1163
"13",823,541,664,528,562,500,516,440,453,412,397,365,372,361,349,344
"14",482,359,438,379,444,393,409,408,444,414,422,422,425,436,444,451
"15",918,567,804,678,742,789,745,811,869,928,992,1027,1084,1095,1158,1225
"16",246,481,328,416,350,408,372,396,394,418,410,447,437,424,414,448
"17",292,501,380,400,360,385,380,394,403,417,396,413,406,435,412,477
"18",508,379,411,339,374,330,322,311,282,271,236,230,209,196,201,191
"19",790,527,617,533,554,550,534,536,510,471,468,451,454,415,414,408
"20",346,474,399,412,403,408,358,359,369,349,349,318,313,315,289,304
"21",712,614,664,617,651,629,636,611,621,619,602,625,584,594,569,626
"22",787,469,643,526,618,559,649,601,693,633,719,710,722,726,734,778
"23",542,412,487,479,493,493,563,497,541,562,552,582,645,621,627,679
"24",752,754,811,852,872,938,983,1047,1117,1151,1274,1321,1430,1487,1652,1748
"25",854,495,739,528,689,611,656,643,683,683,684,713,723,739,730,752


Estimated N.A
"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"
"1",847.91008,499.46432,837.3728,638.74048,738.0144,748.64736,888.26112,792.13568,941.29536,756.02592,914.87168,1011.6256,1028.22624,1096.25184,1242.32352,1353.3008
"2",194.89984,666.75488,305.744,424.18752,344.53504,428.21312,361.79904,298.57088,469.55552,416.05248,366.6848,437.94752,389.52864,284.01184,383.42368,367.00736
"3",746.60256,405.78816,534.91712,358.68032,351.536,249.8704,264.07072,212.968,264.76768,168.66368,146.57696,100.3712,91.48128,87.03648,59.22176,67.98944
"4",89.26592,403.70208,148.72736,285.74592,219.12,278.57472,191.90304,188.43072,174.5344,220.05024,228.42304,152.96448,162.06432,98.8336,116.976,116.11936
"5",617.93376,343.59072,377.336,296.18816,301.44992,281.44576,262.62016,191.31072,234.54272,155.84256,170.63008,135.736,151.58016,92.30272,117.40064,83.06112
"6",417.88512,533.57856,487.93696,532.45376,605.99776,619.41504,666.65536,679.85248,874.1568,782.06816,870.65184,988.10592,1090.29088,1044.12832,1150.7872,1081.35136
"7",234.54816,449.7408,351.69984,503.25664,471.44224,517.64,441.34784,449.54816,526.72768,541.512,586.5184,606.30176,715.6704,566.36768,651.51232,592.3504
"8",796.6672,357.22272,524.96384,379.94848,402.05408,396.59648,364.53024,324.63904,293.73216,293.6448,230.45216,304.39424,181.53376,239.35648,190.4752,171.3216
"9",491.10912,586.94016,528.21792,412.41472,424.25056,465.8816,395.06016,337.62592,384.9648,366.10432,270.12576,254.65152,286.664,219.94144,295.9536,195.41408
"10",616.25024,501.0128,499.792,392.51136,464.15424,367.34912,349.57184,334.39808,352.6608,282.23936,250.0144,241.2944,272.30912,249.75808,242.3248,195.68672
"11",883.2944,676.3408,793.11584,765.30496,864.29056,876.64416,1002.98432,1022.34816,1102.2064,1226.68832,1344.68032,1270.36192,1475.24544,1318.73408,1559.32608,1694.38496
"12",910.07328,674.50048,806.33728,758.76448,831.50496,788.28384,843.56864,720.05568,983.64064,824.85888,1051.51136,972.38432,1078.43488,999.06496,1197.728,1052.46784
"13",921.59808,600.35616,664.0736,558.21504,628.18336,485.26208,560.36096,528.23008,561.8688,481.0608,475.02112,375.07776,312.25376,404.31392,352.89216,338.0256
"14",504.86432,504.46688,528.54944,382.63616,609.8784,474.96736,418.93952,513.26656,528.83392,575.74112,486.33952,519.7856,514.37216,476.496,543.66432,481.68832
"15",999.1328,652.23776,915.99712,830.66688,845.17312,1062.48384,892.40512,826.94208,950.4752,1063.89216,1113.69952,1127.62592,1284.93312,1293.76832,1334.11072,1402.93632
"16",286.59808,493.12704,336.77856,392.6976,307.34112,513.30528,446.09248,365.704,408.60384,506.48288,421.504,447.83552,531.49312,490.00224,390.91168,404.06304
"17",278.22848,507.02816,325.32928,440.44928,360.85824,365.05568,433.17472,358.21024,399.54432,371.88608,353.0272,405.28512,372.54048,449.45376,362.19488,437.14656
"18",558.50272,454.83168,455.19904,389.35744,350.86368,365.19072,304.70976,334.31168,322.03296,351.77024,261.73344,287.3872,252.83744,206.11744,218.28352,193.91392
"19",912.31104,587.672,712.02336,591.91776,600.8848,640.32,525.4144,512.84736,600.78784,434.22208,456.83008,522.47776,517.43776,451.61728,425.53664,446.90688
"20",372.28128,480.96576,478.5008,424.10304,495.21728,484.00736,385.54272,386.07488,434.35776,429.128,377.8688,336.78176,303.11712,364.53408,258.45312,302.57504
"21",806.20672,689.02144,794.5088,651.71104,721.86816,732.29472,802.1648,594.87584,789.03008,693.07968,750.58208,670.56064,635.19232,638.90624,630.1888,745.10592
"22",830.01792,614.33024,673.35904,615.09856,694.93472,670.75136,711.39488,622.56224,771.9968,707.34336,751.75296,788.65632,743.0752,746.17376,741.70976,826.91712
"23",608.36032,464.6848,480.90208,505.71072,507.9792,536.87424,632.936,491.18176,597.99648,623.26528,565.96832,612.67328,713.01216,706.0064,603.31136,739.04928
"24",698.14432,836.12864,776.7152,836.12544,990.38528,1068.4528,1050.04448,1049.22368,1203.6528,1230.1216,1339.73696,1429.87264,1492.21056,1585.25088,1766.03392,1787.88672
"25",758.65632,479.33344,749.19424,523.44288,724.78624,739.81472,683.12448,634.08832,735.14432,750.14944,657.3072,744.68,685.31552,769.66848,745.6128,694.17216


Real N.J
"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",341,1171,695,1167,923,1152,1124,1214,1161,1249,1383,1419,1461,1598,1823,1860
"2",989,203,629,403,595,446,526,480,459,500,514,478,522,495,526,541
"3",658,880,563,641,467,442,362,321,265,259,213,190,146,153,82,99
"4",940,149,593,281,450,302,329,281,266,222,243,230,183,175,163,162
"5",419,775,394,552,400,435,351,386,291,280,230,199,162,163,144,147
"6",612,635,745,743,811,915,896,1058,1153,1181,1276,1402,1437,1587,1630,1830
"7",754,296,669,513,604,621,577,650,737,705,798,745,789,825,834,876
"8",269,1036,479,684,538,604,463,450,423,371,386,327,358,308,319,252
"9",948,712,812,712,726,665,600,612,507,546,527,434,415,428,380,380
"10",590,778,540,658,536,591,491,504,407,404,388,355,298,358,332,373
"11",641,1303,922,1272,1206,1370,1391,1496,1680,1608,1759,1910,1912,2069,2179,2261
"12",926,1333,1031,1278,1203,1398,1257,1374,1264,1441,1400,1615,1543,1696,1633,1754
"13",689,1206,778,982,805,848,712,761,677,667,637,640,589,548,562,576
"14",397,737,504,695,547,674,610,633,641,656,617,705,660,667,644,692
"15",469,1334,830,1173,1047,1124,1171,1158,1188,1353,1380,1573,1563,1633,1675,1765
"16",958,367,687,486,604,538,597,526,624,578,642,658,583,608,689,617
"17",872,423,668,547,566,555,572,594,615,587,627,613,585,620,666,610
"18",500,751,515,628,529,549,494,485,467,413,426,354,340,356,317,322
"19",600,1106,767,916,831,877,837,798,793,738,732,739,651,708,651,608
"20",822,532,681,638,624,599,552,548,562,553,515,530,482,466,477,426
"21",887,1043,904,993,966,969,986,961,953,974,958,906,920,885,982,869
"22",369,1148,679,928,808,982,835,999,937,1133,1030,1068,1031,1048,1144,1176
"23",525,792,628,742,756,828,725,795,753,820,839,883,866,951,987,926
"24",977,1103,1140,1150,1341,1383,1398,1497,1545,1764,1743,2056,1954,2225,2374,2520
"25",355,1229,650,1097,786,1051,901,975,960,1003,1077,1059,1077,1059,1131,1085


Estimated N.J
"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"
"1",226.6352,787.95072,394.4,804.56064,579.22976,826.06432,746.75936,778.53984,802.76736,902.20416,915.5328,852.82688,951.50464,1060.11968,1129.42304,1169.7296
"2",713.18624,134.87584,442.00352,406.56,492.29632,335.7824,370.464,314.7824,270.9984,337.06912,335.05376,348.27616,394.61696,386.24992,415.00832,407.10624
"3",470.98528,644.39072,449.40032,491.63264,416.45792,360.75648,236.47328,236.13248,282.72,187.87232,138.82144,151.95584,160.68896,111.3328,69.93664,41.70016
"4",709.87488,155.85824,361.01632,171.31392,277.84608,225.38592,300.38368,198.75104,270.90304,191.68192,211.2672,170.1152,115.99584,117.0512,115.49472,114.98976
"5",391.54304,687.71168,313.53024,448.90816,389.92768,292.55008,298.72096,291.89888,225.09248,155.99904,149.73408,173.61472,208.16096,97.14784,112.84992,95.96064
"6",314.01536,452.328,484.37216,475.93056,568.75904,579.40416,606.8032,659.97056,769.49472,737.49824,743.73664,800.2608,917.1392,1042.5696,949.0752,1156.94048
"7",673.10016,185.16576,453.20608,371.52896,441.85504,531.4912,335.45056,434.21184,645.7184,446.86976,562.43296,479.49824,582.42944,588.57856,616.5664,645.51456
"8",254.32416,901.91776,337.12096,412.37888,452.76,447.27104,324.03712,301.59136,378.71712,322.91072,268.15392,254.51616,235.73312,226.89056,192.29504,213.52608
"9",691.3808,476.83712,626.48416,482.09312,507.42816,582.34944,438.70336,445.65536,375.63808,402.47552,314.91232,339.48096,282.7056,332.2112,290.23616,252.2704
"10",428.79232,574.072,483.33088,416.54752,347.72896,522.88064,436.38144,376.4304,356.54752,243.52288,352.36256,244.82848,237.88928,259.9904,203.4784,240.6176
"11",426.01408,864.3232,552.56288,809.96256,765.51168,998.35136,952.93152,902.39488,1145.824,1001.49312,1046.06208,1274.85856,1386.95072,1284.37344,1335.15936,1426.008
"12",609.7472,849.98976,542.48416,726.76928,737.90144,1039.90656,755.86176,801.91296,857.79072,761.89056,982.55456,921.12768,997.17408,940.79456,890.9504,1012.7344
"13",490.65728,814.07008,524.71072,638.16704,514.8928,585.20672,604.31328,430.1888,510.21792,518.12352,659.4448,421.86336,367.88288,394.51904,319.85984,388.09696
"14",384.7584,616.90944,382.75712,492.34944,412.13088,627.61088,475.9568,489.88672,612.62368,539.6128,483.456,643.59104,513.9696,445.78752,525.05216,550.4352
"15",352.82976,1103.05216,598.01728,885.62336,875.84608,831.552,828.77824,759.42528,971.94592,1023.96896,1074.37408,1226.5616,1288.81888,1237.112,1391.21568,1084.12992
"16",739.17376,365.12288,551.11456,416.56256,397.31104,372.432,429.06112,351.91648,455.02336,351.08864,442.3968,549.6576,328.11424,441.95232,491.90624,441.80864
"17",608.27968,279.24704,520.3168,372.02144,352.0192,395.7904,327.752,329.75104,460.424,446.91552,459.03712,444.09568,380.7264,482.13024,423.14496,340.13152
"18",378.80128,682.1264,440.96864,370.7376,396.58208,401.97664,324.68704,376.00224,428.40416,336.21952,254.71904,291.7264,287.0032,260.6496,215.72192,227.89376
"19",379.11264,757.63904,540.41216,632.85632,585.76832,759.92832,605.84544,620.1424,644.77728,664.344,592.00384,498.94624,423.83904,419.55424,372.47648,351.92
"20",524.26624,394.06496,400.84736,435.87904,347.68288,544.0256,327.90048,360.50208,394.20224,369.61728,397.7552,455.41728,362.89312,315.81536,323.03168,251.70656
"21",618.44512,830.29024,613.47776,736.51392,871.26016,776.97984,703.3488,688.30688,785.10176,849.1696,728.1552,702.67424,714.04192,606.86528,602.91168,646.98528
"22",328.75104,834.95072,599.73312,594.52768,527.7056,672.50912,578.93664,680.17792,702.67872,912.36704,661.66144,667.12128,729.66368,674.55968,719.71936,773.41984
"23",412.88704,527.33376,393.12384,445.32448,585.07392,573.68736,520.59552,575.71072,667.44384,522.65792,699.02784,685.85696,681.44928,700.1168,786.92704,564.6496
"24",675.32416,776.7296,876.77792,800.79328,936.20736,1008.44256,857.89184,915.21248,1151.88928,1226.69792,1186.14656,1431.06208,1474.95584,1477.36384,1515.05568,1824.25184
"25",252.05376,734.84704,460.54912,794.36704,516.81056,825.5536,630.83456,492.35392,671.66112,742.93408,814.1568,742.39232,741.34752,721.79808,768.02752,746.10816


