"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"w.tilde.star[6]",-0.00260092472342089,0.00286116217787524,-0.00854991954560353,-0.00450435356818498,-0.00215573981652389,-0.000315251405840495,0.00198105467326264,1.45098511391845,8
"w.tilde.star[7]",-0.000820189897182489,0.0049915653812197,-0.00941029278860933,-0.00530770971964902,-0.000116666421480445,0.00347558233075232,0.00652884362685111,1.45104361345492,8
"w.tilde.star[8]",-0.00171889777595858,0.00398820740971241,-0.0095943786342752,-0.00416847391968964,-0.00118581755336445,0.00109406166953741,0.00503578164691049,2.22272990385422,5
"w.tilde.star[9]",-0.00117233252708473,0.00419643940979295,-0.00810966528944599,-0.00491896904626698,-0.000520438421258538,0.00239540389375369,0.00590106160546453,1.69544404129813,6
"w.tilde.star[10]",0.000876280126567258,0.00337410159252547,-0.00390951921639562,-0.0013161079847784,1.66161825627728e-05,0.00218078762151449,0.00921072727962591,1.50760766726834,8
"w.tilde.star[11]",0.0028151088400934,0.00457135030106466,-0.00473440725025851,-0.00053287187248672,0.00250766023214959,0.00570561343834348,0.0133319656324282,1.10606845404875,46
"w.tilde.star[12]",0.000796734681167504,0.00313889818302154,-0.00558195865822497,-0.00130488478566866,0.000972883731756785,0.00283097013578908,0.00662299020109546,1.14967615489539,18
"w.tilde.star[13]",-0.00104537861206993,0.00382043085203351,-0.00719086881626179,-0.00397096888831219,-0.00196218612480931,0.00207179416600064,0.00582415793532429,2.23606728067581,5
"w.tilde.star[14]",0.000800553362106913,0.00362207930581967,-0.00513316548646825,-0.00221722933138646,0.000567598903939064,0.00348444875704544,0.00777578521940621,1.41509347254117,9
"w.tilde.star[15]",0.00213059364155044,0.00322203491097952,-0.00337439105101652,-0.000616252028908485,0.00261334234304686,0.00479064791143381,0.00732569803037554,1.0704181847072,40
"w.tilde.star[16]",0.0020661048124095,0.0030925705606849,-0.00289332780246055,-0.000454415623292939,0.00170685393310476,0.00462837305294633,0.00787288330319997,1.8646882458541,5
"w.tilde.star[17]",0.00206746367744135,0.00410307774689746,-0.00429876239354039,-0.00105437526861506,0.00166902973282077,0.00446664759193705,0.0118598944319853,2.45304211082042,4
"w.tilde.star[18]",0.00287278043378655,0.00482071595845757,-0.00646652898838789,-4.0487440046056e-05,0.0025606683628857,0.00684436821135293,0.0120488358914049,2.59529873134846,4
"w.tilde.star[19]",0.00223604091409111,0.00624817905204485,-0.00774821478581066,-0.00285342135780843,0.00140359566215062,0.00697697281431784,0.0154516619949565,3.32455130237509,4
"w.tilde.star[20]",0.000394513931840033,0.00303621644838029,-0.00524147816220288,-0.0016780271204985,0.000685988328842253,0.00221049524518112,0.00672138370578497,1.06679614939898,270
"w.tilde.star[21]",0.000196643975938338,0.00339648596396285,-0.00593998098508985,-0.00274021955257855,0.00062511627856735,0.00266019717508972,0.00640680125168166,1.69439764746816,6
"w.tilde.star[22]",0.0019805660520177,0.0037232839231869,-0.00553636219995378,-0.000346097554612367,0.00242346250153886,0.00461960561039381,0.00829351059472312,2.33101710401977,4
"w.tilde.star[23]",0.00303647614392753,0.00316174180985017,-0.00255144547151293,0.000825564924223705,0.00283893513565477,0.00503905163456313,0.00938659030114853,1.11065386548456,26
"w.tilde.star[24]",0.00291948676450498,0.00247068406351425,-0.00317557416253003,0.00163568443863948,0.00292428920669829,0.0044782298564394,0.00734134483630395,1.43997440681853,9
"w.tilde.star[25]",0.00182926079557577,0.00352060231592605,-0.00374868546009375,-0.00114925794504679,0.00161694743972452,0.00446655137975363,0.0086543053232642,2.10120377163179,5
"w.tilde.star[26]",0.00164168060267791,0.00478497016026585,-0.00530818534870604,-0.00185730131401956,0.00106708235927499,0.00397511106228561,0.0129747442208233,2.13203136297068,5
"w.tilde.star[27]",0.001380627466544,0.00516249452299771,-0.00669569343836356,-0.00337614916033832,0.00178179471033572,0.00447773066962856,0.0134797470261997,3.21660056551696,4
"w.tilde.star[28]",0.00271199006817993,0.00726583580050886,-0.00874064364057163,-0.00314791806851876,0.00329663915098612,0.00783790000681724,0.018969051340883,2.61892050299197,4
"w.tilde.star[29]",0.00165097553080109,0.00690212050646823,-0.0100613900411395,-0.00399827619716723,0.000902364198877355,0.00737583062211592,0.0134567536477469,4.07871262505864,3
"w.tilde.star[30]",0.00102087272898749,0.00683924366434095,-0.00814873032919539,-0.0049935873012832,-0.000908177846705378,0.00715722902506305,0.0136900629955489,3.99020492167884,3
"w.tilde.star[31]",0.00128583578480544,0.00345658992132219,-0.00511724213937154,-0.000865834822528354,0.000665969833135658,0.00328822344344783,0.00882852232691038,1.21124758146518,15
"w.tilde.star[32]",0.0023832350998517,0.00225793047221176,-0.00135581683908425,0.000696785767837763,0.00218584021742484,0.00415029472448697,0.00667579517326599,1.44127222897268,8
"w.tilde.star[33]",0.000494442572491639,0.00295471122960569,-0.00386387587129439,-0.00186207104743863,-3.63962207860254e-05,0.00242207276754749,0.0066738636990395,1.32912110989042,11
"w.tilde.star[34]",0.000949983614263048,0.0025991959721968,-0.0044498192479054,-0.000611204806159078,0.000854945656561555,0.00256769646658431,0.00541767487481986,1.07526389135074,50
"w.tilde.star[35]",0.000992008769170504,0.00327928007229932,-0.00764747346547604,-0.000347287906374518,0.00178330281487453,0.00336826998326015,0.00537640619471635,1.45592164581584,10
"w.tilde.star[36]",-0.000594387578198134,0.00326917370464501,-0.00623299337622266,-0.0030870342948222,-0.000747699053306301,0.00171570562290999,0.00566113770218002,1.42526270752494,9
"w.tilde.star[37]",0.000481305147573997,0.00417140272290656,-0.00485599122842371,-0.00243993677555867,-0.000842336615319757,0.00220737674507423,0.0101671322638395,1.93155517324571,5
"w.tilde.star[38]",-0.00147342031358443,0.00381600076811657,-0.0083415364484078,-0.00443130899826118,-0.00167631083661308,0.00118471054010341,0.00645372811630912,2.4548325394882,4
"w.tilde.star[39]",-0.00113523356993984,0.00377954560329784,-0.00732739210656419,-0.00399707043226127,-0.00138858333394154,0.0016311730653769,0.00766416743831132,2.59877470586891,4
"w.tilde.star[40]",0.00231583000025609,0.00442079735884936,-0.00454239027150647,-0.00125291454225788,0.00151887893358089,0.00572296233645027,0.011750703408489,2.40679702187735,4
"w.tilde.star[41]",0.00112514869146833,0.00512707080527754,-0.00606450403273081,-0.00266431339612978,-0.000135577709215225,0.0033767028986544,0.0125747489754654,3.11602240749343,4
