"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"N.J[2,3]",209.6331,40.3702224402589,141,181,206,235,297,1.0502345459682,100
"N.J[3,3]",121.5367,31.3598150012032,69,99,118,141,191,1.07031453041105,72
"N.J[4,3]",433.4753,77.3361291868022,313,379,423,475,617.024980268214,1.20602302848087,30
"N.J[5,3]",296.5735,62.1502233525856,199,252,288,330,444,1.15984352489948,37
"N.J[6,3]",601.3053,82.5429247443567,460,543,595,653,782,1.15524840624601,37
"N.J[7,3]",390.4073,61.5139610450371,286,347,386,428,526.024976858806,1.09769962996583,53
"N.J[8,3]",874.5342,114.943394889671,672.974981873053,793,865,949,1122,1.1417793352915,39
"N.J[9,3]",1753.2604,243.392279606435,1326,1580,1740,1910,2281.02499465849,1.15552619888653,38
"N.J[10,3]",864.7995,147.897081291063,628,756,846.499852333124,954,1209.02498992484,1.2350062047027,28
"N.J[11,3]",375.0033,57.1427512333091,276,335,369.499661704852,410,501,1.06466763201762,78
"N.J[12,3]",198.539,38.1882981240505,136,170,195,222,283,1.02693520306946,200
"N.J[13,3]",339.2905,57.3594431660736,240.974949290891,298,336,376,462,1.15344887919266,37
"N.J[14,3]",193.3428,46.5993823822145,118,160,188,221,300,1.09480826481961,58
"N.J[15,3]",1500.8078,235.467991405749,1103,1325,1482,1659.24994350991,1992,1.12556530083693,46
"N.J[16,3]",362.1535,58.5083059055378,264,320,357,398,493,1.06999731591358,75
"N.J[17,3]",324.5297,58.9703388831775,232,284,317,356,463.024973714473,1.09957636500778,59
"N.J[18,3]",248.1918,46.8000965561372,171,215.749564796336,243,274,358,1.13742642506976,42
"N.J[19,3]",491.9649,69.3384153956157,367,444,489,537,636,1.05722428757498,89
"N.J[20,3]",198.8574,39.2313289981043,133,170.7494498766,195,224,284,1.06912140306988,73
"N.J[21,3]",659.7002,89.2432314262294,499,597,656,718,846,1.05850249705118,90
