"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"N.J[11,7]",64.5694521737366,18.822118356879,33.5513372398851,51.488391807537,62.5481671416106,75.700112407282,107.240354906965,1.03904605468922,83
"N.J[12,7]",481.913707284607,73.8887541070055,356.158795992556,429.309813179919,475.465838703084,527.359728710237,646.071918798661,1.37721770441758,13
"N.J[13,7]",39.3079707469401,13.3933471005637,18.3274265190551,29.4884010035448,37.6852681395806,47.0267535011149,70.9588046481953,1.03402103204481,95
"N.J[14,7]",186.320858505716,36.6365625482891,125.145718335534,159.245344769529,183.06785234215,208.905301700615,266.019027276725,1.33273404665255,14
"N.J[15,7]",527.170672310566,81.0363549082435,395.453321737177,467.820293641701,516.652849743836,577.119020601154,708.472886645012,1.51684521805149,11
"N.J[16,7]",241.696794125026,46.4485736993027,168.670301398223,208.811974477109,235.203888835686,267.37410505966,351.248321819207,1.4207202130087,12
"N.J[17,7]",260.780952531456,40.3072332328578,191.38319786475,231.926588684755,257.73056910886,286.54218344165,346.610585185921,1.12701667128464,29
"N.J[18,7]",179.15136464884,29.3510115935982,126.105758057337,159.082455622682,177.807997692234,197.042910695818,241.758274361556,1.04928846345417,69
"N.J[19,7]",119.570497804134,26.1189360627748,74.545005659513,100.815857864655,117.264548824098,135.523104501117,175.631740227803,1.14911008966434,26
"N.J[20,7]",379.387937366794,62.3211332659702,267.280588904547,333.36175947943,376.764272661656,421.834390377468,507.623501241248,1.4658657183145,11
"N.J[21,7]",61.9876098116881,18.5443358318507,32.1019346463694,48.5725341240079,59.8745234472611,73.0014910025604,104.298906546548,1.09015724902611,39
"N.J[22,7]",248.726771039344,40.1002448883325,177.661339244941,220.417114329868,246.036097518518,273.664392017545,336.952385213278,1.08129376339438,43
"N.J[23,7]",105.116979104636,21.4190758770028,67.141119167841,90.2057588340598,103.541455037308,118.332831749534,151.742217311511,1.07772109117386,44
"N.J[24,7]",18.8061638783628,8.43202757011889,6.06318828395205,12.6110771057928,17.542904661204,23.6928094778483,38.6509677473668,1.02547767418029,120
"N.J[25,7]",129.18669682265,27.4941738827687,81.7287915057578,109.830959310065,126.996631358673,146.297564113607,189.624221695335,1.13278223972152,28
"N.J[1,8]",134.304648562701,26.0939376979517,90.3683291802596,115.778343522695,132.019307933318,150.342232624337,191.381114665117,1.05897582228621,58
"N.J[2,8]",122.174367930413,24.6042256654691,79.890922026112,105.085311457229,120.080349172423,137.40787754385,176.723300115535,1.12190377481989,30
"N.J[3,8]",168.764914025966,29.6688500015048,117.689888936346,147.268228998755,166.323377998353,188.263937007992,232.395706302939,1.10729992394368,33
"N.J[4,8]",128.013071668782,26.1725470335856,84.0494763485967,109.344355316347,125.147614540533,143.67364903242,185.854954598862,1.20078339412897,21
"N.J[5,8]",551.137221696492,84.7565469040435,399.470631905738,490.652494611565,547.497075906121,606.786399302556,725.919876406291,1.51100002124889,11
"N.J[6,8]",378.877478444479,59.8491932822245,271.703478405636,336.688748619138,373.968484393384,417.406109830681,507.209132126859,1.11699771479549,31
"N.J[7,8]",754.04047369659,95.2020990025603,574.562568053648,690.660642165582,751.536225050923,813.575399811156,948.750319889124,1.13112611568376,29
"N.J[8,8]",200.270513897159,35.1846546775418,138.111679050019,175.31630399462,197.802642440443,223.092779954228,275.168036927953,1.10362384117572,35
"N.J[9,8]",198.990999499537,36.9823618016397,136.267383213275,172.576250233647,195.437762342193,221.029592673717,281.267191869304,1.17898443134587,23
"N.J[10,8]",227.006279008474,38.7938343860996,159.458595413749,200.071208517904,224.629544725333,250.828476118751,309.850991441507,1.09518815422174,38
"N.J[11,8]",89.5323335517129,22.1382301628517,51.7452141473293,73.4055819315061,87.6760456776366,103.680095955724,138.065846883608,1.05674483967743,59
"N.J[12,8]",443.919664285917,67.2170001682908,325.213282338655,396.722670536242,438.25042090956,487.218301070022,584.257099157439,1.37229254991165,13
"N.J[13,8]",75.31615200208,19.3347398144668,43.5020041131966,61.6377606765936,73.2018417938699,86.7816390835205,119.144293691282,1.07824691649363,45
"N.J[14,8]",149.260613825498,31.8257994143561,97.3417950124303,125.933764457291,146.032973059627,169.12897654382,221.423672272825,1.27323407713629,16
"N.J[15,8]",500.681469469307,77.892283682785,377.384885847852,443.543957796787,490.434026139088,545.916857639603,674.710278314877,1.54313577344268,10
"N.J[16,8]",221.633026616127,42.6636329355667,151.808273036796,191.637912000616,217.177736073489,246.339894577655,318.684755083245,1.30295719612238,15
"N.J[17,8]",207.517879507624,35.5629659143159,144.462568222593,182.085155948947,205.601785584616,230.932441397216,284.119544508304,1.11055755371415,33
"N.J[18,8]",144.505419536721,25.8666080784201,98.9871965579431,126.316431275063,142.873928830564,161.291939920556,198.85467275853,1.03321452484984,99
"N.J[19,8]",117.780531305202,24.3911557765131,75.7193996843751,100.340243194571,115.753531959699,132.770961013678,170.963776793648,1.1557757347051,25
"N.J[20,8]",265.922853225723,48.1469355627036,181.583662390477,231.305502175532,262.870741845337,297.411341363977,366.739087393868,1.39269475450555,13
"N.J[21,8]",23.156046433258,11.6289582295602,6.55661293594935,14.534965029168,21.329519572534,29.584570106665,50.791868044019,1.03593226454664,91
