Years BR Data: 5
Number of Individuals in BR Data: 2500
Additional Years of Total Harvest Data in SS: 15
Years WSR Data: 3
Number of Individuals in WSR Data: 150


Average HR Bias (Realized - Estimated)
"","x"
"A_1",-0.0481754261218046
"A_2",-0.050876963882567
"A_3",-0.063980995415025
"A_4",-0.0552247758847776
"A_5",-0.0738807857200639
"J_1",-0.0286812963021578
"J_2",-0.0832812639532782
"J_3",-0.0516867132939443
"J_4",-0.0828444799016341
"J_5",-0.0304652341384976


Average Estimated HR
"","x"
"A_1",0.25100561480105
"A_2",0.310228584830198
"A_3",0.293147662081692
"A_4",0.318146124199384
"A_5",0.320165286781635
"J_1",0.129642834763696
"J_2",0.164362345034359
"J_3",0.154096351848161
"J_4",0.168865985277978
"J_5",0.170130038607771


Average Real HR
"","x"
"1",0.202830188679245
"2",0.259351620947631
"3",0.229166666666667
"4",0.262921348314607
"5",0.246284501061571
"6",0.100961538461538
"7",0.0810810810810811
"8",0.102409638554217
"9",0.0860215053763441
"10",0.139664804469274


Average WSR Bias (Realized - Estimated)
"","x"
"1",0.00398591423009409
"2",0.00663955662229865


Average Estimated WSR
"","x"
"1",0.98157149801608
"2",0.967442779458042


Average Real WSR
"","x"
"1",0.985557412246174
"2",0.974082336080341


Average Bias by Year (absolute value) - N.A
"","x"
"V1",109.5310272
"V2",101.5145152
"V3",97.4973248
"V4",81.566912
"V5",77.8711424
"V6",83.5352768
"V7",94.8826368
"V8",94.218112
"V9",92.1068288
"V10",83.5982528
"V11",95.4158144
"V12",97.5257472
"V13",95.8260608
"V14",99.6959616
"V15",88.974784


Bias by Year - N.A
"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",-121.12,-161.23536,-118.21008,-58.96528,-68.65264,-82.2748800000001,-206.81248,-153.57856,-175.06208,-124.87952,-151.5064,-170.796,-136.01584,-142.98416,-189.73536
"2",-198.87312,-154.78016,-156.62752,-140.98992,-167.47296,-129.17584,-159.7144,-176.3872,-165.91744,-71.18448,-193.96224,-204.936,-192.0328,-209.08304,-131.02032
"3",-122.40304,-137.44544,-128.38976,-57.44976,-43.31168,-41.02864,-72.22688,-92.48304,-68.9936,-62.85936,-41.54688,-56.408,-53.84336,-87.02192,-47.50192
"4",-352.37856,-350.25296,-365.64416,-287.1496,-322.71248,-349.48272,-399.4296,-364.48592,-424.99072,-376.61472,-465.56288,-372.00736,-379.75936,-517.22832,-385.25584
"5",-459.08128,-452.06528,-399.52768,-375.18592,-433.88656,-526.29232,-591.72576,-679.88416,-617.25744,-615.87504,-606.46208,-649.35392,-789.9984,-722.50976,-666.7056
"6",-54.3984,9.14159999999998,8.05520000000001,-2.08080000000001,21.3096,-15.14976,46.91104,47.41536,12.72112,53.35728,48.40432,14.12672,6.84384,0.165760000000006,5.19072
"7",-128.55008,-219.80016,-166.59376,-165.11504,-87.95088,-130.2368,-141.82144,-133.5424,-221.688,-220.8272,-216.06352,-236.33216,-80.46432,-180.7888,-196.45776
"8",-71.20384,-50.14976,-5.17552000000001,-4.70335999999998,11.33648,6.1216,-16.03312,9.18079999999998,5.11295999999999,-18.39696,-32.71376,-21.32448,-16.61792,-9.82992000000002,-21.28112
"9",-287.22208,-241.4104,-197.37712,-235.04528,-215.59408,-173.11392,-187.32912,-240.06496,-217.22304,-244.85088,-232.72496,-308.7728,-371.67712,-324.83328,-280.74176
"10",-152.47344,-160.65232,-168.44928,-27.08672,-7.13567999999998,-53.50992,-80.96736,-26.30304,1.70623999999998,-6.72239999999999,-50.71408,-71.82528,-64.3776,-52.88624,-61.91536
"11",39.20032,33.50192,33.85616,35.45296,31.41584,23.01376,34.7208,10.33408,23.33424,13.93536,27.05648,4.82416,14.33824,16.10352,6.61376
