"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"WMD.HR.A[21,4]",0.314789335460505,0.157168504581713,0.108071398451373,0.202621023498508,0.277841206516479,0.395736883297144,0.774625313713827,1.81625486106714,10
"WMD.HR.J[1,1]",0.0771081959982771,0.0629476605952051,0.0060115953823714,0.0253925621267338,0.0551751844276297,0.118990865327341,0.222427260090759,1.5053879095968,12
"WMD.HR.J[2,1]",0.0560824727179719,0.0469820374573484,0.00469078552407948,0.0172843102151014,0.039428887714739,0.0893722857295816,0.17105837678439,1.487364004898,13
"WMD.HR.J[3,1]",0.0710506345003421,0.0654905295653136,0.00478749338920346,0.0196159127333866,0.041827160465523,0.112495674679275,0.227121354708992,1.60278826645256,11
"WMD.HR.J[4,1]",0.0743669608152768,0.0706828304021243,0.00397268830736442,0.0198658836236832,0.0432308902677464,0.115475763190626,0.242255164262859,1.56510152129521,12
"WMD.HR.J[5,1]",0.10248800522402,0.0802002888341837,0.0091685888646599,0.0360541481692289,0.0739543761206581,0.161898600542398,0.277548972557222,1.49083404774233,13
"WMD.HR.J[6,1]",0.0630456351929351,0.0556367493935264,0.00479558435859984,0.0187810480754602,0.0419983999138322,0.096682567694279,0.204142671267219,1.51961171594017,12
"WMD.HR.J[7,1]",0.075189687489097,0.0642011888957659,0.00577244123881283,0.0224783385316958,0.0506459680383426,0.119267377156728,0.224314124898746,1.52417423112943,12
"WMD.HR.J[8,1]",0.0698303231766384,0.0622876514591526,0.00527700333526659,0.02073345915378,0.0443927497183354,0.104264183742128,0.211203383220658,1.49479510988291,12
"WMD.HR.J[9,1]",0.0618424269961173,0.055122504777217,0.00448987846346128,0.018221670000773,0.0395390354901178,0.0939116756670435,0.198908384387262,1.50767906422234,12
"WMD.HR.J[10,1]",0.0620420560520463,0.053703839859815,0.00469710038416407,0.0188323606674029,0.0400298533786473,0.0981990940164232,0.193991763323427,1.50886616235741,12
"WMD.HR.J[11,1]",0.105022341053059,0.0864130091527347,0.00876733302213851,0.0345252926736137,0.0734506982479153,0.163151991917022,0.307171617688299,1.52325417408139,12
"WMD.HR.J[12,1]",0.0787408639154074,0.0651327948676994,0.0063817532125534,0.0255093260326681,0.0544818659509094,0.122077087759221,0.228134792841657,1.51983358151021,12
"WMD.HR.J[13,1]",0.0723100684223083,0.0625470324463689,0.0045619498488306,0.0216770205006762,0.0449999723038719,0.121444721369336,0.21080361379181,1.50426170313515,12
"WMD.HR.J[14,1]",0.080482005852238,0.0682121161336752,0.0064687900267799,0.024995805301547,0.0533439254684496,0.127818544837601,0.248355855253174,1.5228697044943,12
"WMD.HR.J[15,1]",0.0621379504566399,0.0538503158427785,0.00490052336185945,0.0189457452096964,0.040000190079743,0.098258515911664,0.200060393086625,1.49749234468718,12
"WMD.HR.J[16,1]",0.0455224300103134,0.0413764564353553,0.00306974729121319,0.0125009557223323,0.0272858441520578,0.0739695395816045,0.149739527452762,1.5081884086533,12
