"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"N.A[25,9]",276.39648,47.3057310472037,198.099773451588,243,271,305,380,1.11600385657116,34
"N.A[1,10]",260.45344,50.5793910610086,171,226,257,291,371,1.26523024365487,17
"N.A[2,10]",642.60256,104.58687151755,478.099905982287,570,629,699,900.599198633789,1.30635078503198,16
"N.A[3,10]",159.46944,34.2361513985791,96.0995343192817,136,158,181,233,1.2939907492165,16
"N.A[4,10]",215.8976,38.4339533257488,150,188,213,240,301,1.01060932319762,470
"N.A[5,10]",106.61024,27.3434390579065,64,87,103,122,173,1.10199721438151,36
"N.A[6,10]",233.58048,40.5125176640207,161,204,231,260,319,1.05572502333567,67
"N.A[7,10]",756.976,145.289942795752,564,658,720,815,1131.8999602251,1.68890996213721,9
"N.A[8,10]",21.89632,10.0798414413479,8,14,20,27,46,1.00535742752063,590
"N.A[9,10]",198.23424,51.7812501484835,105,161,199,234,300,2.03788505947234,7
"N.A[10,10]",5.04992,4.8059732786325,1,2,4,7,18,1.0045769507141,690
"N.A[11,10]",211.01376,40.8514077929803,143,183,206,235,303.899851664559,1.21509412050197,20
"N.A[12,10]",214.07264,35.4904836152893,152,190,211,236,289.899844487854,1.06575335373423,51
"N.A[13,10]",158.56288,51.8833361291207,92,124,144,178,294,1.79929479416914,8
"N.A[14,10]",203.09248,45.6923768401909,118,172,201,232,298,1.50403513381373,11
"N.A[15,10]",191.304,62.8027499662958,117,149,174,213,355,1.91020284338989,8
"N.A[16,10]",55.20768,18.9553540394413,26,41,53,67,98,1.36133135058209,13
"N.A[17,10]",144.39072,31.5581284431169,93,123,141,162,218,1.0850745939149,48
"N.A[18,10]",134.8016,29.5853276262988,85.0994744995324,113,131,153,198,1.04484720089038,72
"N.A[19,10]",147.62976,32.0565812611247,95,125,144,167,221,1.31149813561099,15
"N.A[20,10]",249.37536,47.944819644089,164,215,247,280,348,1.53495735448632,11
"N.A[21,10]",51.63936,22.4458129600293,22,36,47,63,108,1.39192940156215,13
"N.A[22,10]",286.84896,54.611498056259,200,247,280,321,409,1.25401683728956,17
"N.A[23,10]",177.8384,41.3896237932465,117,148,172,200,278.899838342592,1.21271088761362,22
"N.A[24,10]",313.99968,49.0839223570862,233,279,308,345,419,1.07697458398459,45
"N.A[25,10]",253.76,45.7363078872238,178.099748086871,221,248,282,356,1.09305593601098,39
"N.J[1,1]",116.65152,37.1336630639641,59,90,112,138,202.899777631047,1.1828954576373,22
"N.J[2,1]",394.6768,85.8984779683874,260.099827343503,332,382,448,593,1.16063952630865,25
"N.J[3,1]",133.01376,40.0737732313632,66,104,129,157,222,1.26531683851584,17
"N.J[4,1]",1117.04608,168.437672379032,824.399128890572,994,1111,1225,1468.8999693537,1.17101241148219,25
"N.J[5,1]",763.4128,159.272225957911,531,644,730,863,1136.8999604001,1.52543515306395,11
"N.J[6,1]",219.78144,53.1213421532616,131.099658140155,182,214,252,338.899867008109,1.11640923100064,32
