,mean,sd,2.50%,25%,50%,75%,97.50%,Rhat,n.eff
"WMD.HR.J[15,1]",0.071426545,0.032324525,0.026496073,0.050416888,0.064629318,0.086139327,0.149745189,1.356859467,10
"WMD.HR.J[16,1]",0.102124196,0.051078,0.03890688,0.066845857,0.08898782,0.123466326,0.236855325,1.213685838,15
"WMD.HR.J[17,1]",0.103253313,0.054306493,0.03038445,0.061325977,0.092477941,0.133530314,0.238132625,1.109753052,28
"WMD.HR.J[18,1]",0.135707664,0.066337987,0.043197954,0.088725566,0.12343837,0.168439191,0.301899599,1.043810072,51
"WMD.HR.J[19,1]",0.159349743,0.068680974,0.061407278,0.109229191,0.148733756,0.195139416,0.320184253,1.03363545,76
"WMD.HR.J[20,1]",0.089058665,0.030275309,0.04082849,0.06649258,0.086656979,0.106797827,0.161956632,1.431675533,8
"WMD.HR.J[21,1]",0.065797428,0.020970886,0.032484538,0.052069236,0.062191542,0.076854466,0.115736645,1.003796786,630
"WMD.HR.J[22,1]",0.106741995,0.05209211,0.043386418,0.07238576,0.092985932,0.125297858,0.244064813,1.168779822,16
"WMD.HR.J[23,1]",0.065195266,0.027544234,0.02885099,0.045521832,0.058255307,0.08003,0.130935621,1.237125098,13
"WMD.HR.J[24,1]",0.072086107,0.03558804,0.035343418,0.050099506,0.063042369,0.083966569,0.170703376,1.366241993,10
"WMD.HR.J[25,1]",0.065236012,0.035480208,0.024999478,0.042089107,0.055199439,0.079378147,0.16343462,1.330870241,10
"WMD.HR.J[26,1]",0.090440737,0.048142842,0.032780873,0.060519018,0.079306698,0.107575892,0.21400785,1.07123186,40
"WMD.HR.J[27,1]",0.108183472,0.048424327,0.041738036,0.074282698,0.099687192,0.129702392,0.232290567,1.011593687,220
"WMD.HR.J[28,1]",0.108465703,0.053458721,0.041930439,0.072188364,0.097453572,0.130503232,0.245905897,1.054420133,43
"WMD.HR.J[5,2]",0.049307515,0.025464798,0.015656965,0.031363414,0.044132608,0.061411212,0.113167071,1.047575969,48
"WMD.HR.J[6,2]",0.162954597,0.05298796,0.080843661,0.125489891,0.15514941,0.192557317,0.287928683,1.003814078,620
"WMD.HR.J[7,2]",0.05724159,0.020200434,0.028165003,0.042608792,0.053881337,0.068448025,0.106218682,1.072068727,36
"WMD.HR.J[8,2]",0.03200146,0.015668758,0.0107012,0.020689303,0.028974945,0.040215616,0.069372332,1.066753326,35
"WMD.HR.J[9,2]",0.035667299,0.019232963,0.010829479,0.0219744,0.031988045,0.044647223,0.083214556,1.247029991,12
"WMD.HR.J[10,2]",0.043762655,0.021315203,0.013798983,0.028463824,0.039826322,0.054217781,0.097103642,1.044481821,50
"WMD.HR.J[11,2]",0.076086585,0.024579012,0.038675465,0.058409973,0.072352272,0.090071772,0.133405732,1.065421452,36
"WMD.HR.J[12,2]",0.054826929,0.017017824,0.029973819,0.043163449,0.052092656,0.063659083,0.09334434,1.264646958,12
"WMD.HR.J[13,2]",0.065203824,0.01788695,0.036327831,0.052435629,0.063279055,0.075767832,0.105737325,1.059778164,40
"WMD.HR.J[14,2]",0.058129449,0.023216729,0.023776493,0.040926128,0.054911068,0.071639649,0.112306351,1.634801069,7
"WMD.HR.J[15,2]",0.061184175,0.013519413,0.039079707,0.052037579,0.05953733,0.068372151,0.093162081,1.051461553,79
"WMD.HR.J[16,2]",0.049389714,0.014162166,0.029138948,0.039073838,0.047185082,0.056587167,0.085545614,1.278001653,12
"WMD.HR.J[17,2]",0.070836124,0.017507217,0.040390025,0.058316653,0.069632072,0.081617171,0.107648382,1.254421021,12
"WMD.HR.J[18,2]",0.061153219,0.017693666,0.033384132,0.048637519,0.058835935,0.071412671,0.101276123,1.007611902,520
"WMD.HR.J[19,2]",0.041059619,0.015887803,0.017118535,0.029460859,0.038737586,0.049735992,0.078947057,1.039890263,56
"WMD.HR.J[20,2]",0.064764381,0.014889428,0.041169411,0.053820832,0.062656032,0.073591982,0.098405185,1.035505796,68
"WMD.HR.J[21,2]",0.063215416,0.01529859,0.034076775,0.052853747,0.063102164,0.073420508,0.093638869,1.05979267,82
"WMD.HR.J[22,2]",0.031185755,0.007866588,0.018101417,0.025633198,0.030580661,0.036147366,0.048374129,1.169133949,17
"WMD.HR.J[23,2]",0.034508947,0.010945228,0.019274544,0.026853032,0.032472197,0.039844924,0.06114485,1.248534871,14
"WMD.HR.J[24,2]",0.067232638,0.0193045,0.038867904,0.054049324,0.064150297,0.07742537,0.111298103,1.081288245,32
"WMD.HR.J[25,2]",0.033700995,0.011644614,0.01822302,0.02613473,0.031189859,0.038477787,0.063252919,1.191989551,16
"WMD.HR.J[26,2]",0.058833565,0.014604604,0.036176233,0.04838443,0.056884033,0.067211008,0.09296615,1.030347186,180
"WMD.HR.J[27,2]",0.069493404,0.01891839,0.038311001,0.056094688,0.067268243,0.080840598,0.111787402,1.036548146,64
"WMD.HR.J[28,2]",0.04496342,0.016228822,0.020917862,0.033279952,0.042490597,0.054011417,0.083893896,1.075366899,32
"WMD.HR.J[5,3]",0.06325901,0.031830786,0.020170233,0.040317148,0.056709678,0.079645978,0.144213348,1.006700732,330
"WMD.HR.J[6,3]",0.067809946,0.024278666,0.032624915,0.050497725,0.063528047,0.080855089,0.124871306,1.060855912,39
"WMD.HR.J[7,3]",0.117249193,0.035239723,0.062375095,0.092043981,0.1125706,0.137180464,0.201127711,1.022572512,130
"WMD.HR.J[8,3]",0.144974113,0.064919025,0.051011325,0.096966511,0.13481701,0.180109822,0.296519753,1.235193857,13
"WMD.HR.J[9,3]",0.090259307,0.043687844,0.031147487,0.058232859,0.082202546,0.113296275,0.19699512,1.323320945,10
"WMD.HR.J[10,3]",0.054432013,0.02703405,0.017726797,0.034827766,0.049269415,0.068223475,0.122705443,1.034879482,63
"WMD.HR.J[11,3]",0.103054526,0.031288341,0.053924927,0.081262996,0.098806558,0.119858907,0.173955942,1.02879474,76
"WMD.HR.J[12,3]",0.056961472,0.015413909,0.034140763,0.046116374,0.054701682,0.064599897,0.094845245,1.152337446,19
"WMD.HR.J[13,3]",0.072871989,0.022676134,0.038997365,0.056925473,0.069332457,0.084844356,0.126536983,1.055589292,48
"WMD.HR.J[14,3]",0.065772843,0.026275086,0.027606242,0.045815766,0.062030006,0.080722069,0.127786404,1.572677209,7
"WMD.HR.J[15,3]",0.080223393,0.018980644,0.04839549,0.065682973,0.079633678,0.093266725,0.119528285,1.108359925,24
"WMD.HR.J[16,3]",0.074672207,0.01699691,0.045274592,0.062574753,0.07328374,0.085211784,0.11135085,1.107510053,23
"WMD.HR.J[17,3]",0.111505728,0.028735516,0.061674685,0.090132266,0.109611898,0.130357134,0.174672274,1.388438453,9
