"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"WSR_M_A_S2W[2]",0.983965300013402,0.00271677748214153,0.978162115381839,0.982238915096921,0.98408501155933,0.985877982780602,0.988835755866977,1.02112838867528,170
"WSR_M_A_S2W[3]",0.986547874017078,0.0034164206783152,0.978948505850566,0.98444999616834,0.986926435163706,0.988915863625728,0.992286059076569,1.07643733191892,59
"WSR_M_A_S2W[4]",0.986966689153107,0.0041863247963216,0.977205623975821,0.984565470572965,0.987495799231414,0.989915290899495,0.993717991367985,1.13843498720526,30
"WSR_M_A_S2W[5]",0.975342352171631,0.009546779680608,0.947413867901303,0.971655724060008,0.97711298043188,0.981543281019339,0.988230277238615,1.50332714872206,12
"WSR_M_A_S2W[6]",0.989282566214559,0.00352079248585071,0.981479321681891,0.987240046596793,0.98958695555552,0.991749281298052,0.995147947318768,1.02376769367326,170
"WSR_M_A_S2W[8]",0.991945730058923,0.00232639448568585,0.98653605943529,0.990610128115702,0.992179303736754,0.993580548955252,0.995815208636508,1.09019801171951,46
"WSR_M_A_S2W[9]",0.996783442896062,0.0037947465294264,0.987240715543281,0.994743111423738,0.998232785663118,0.999941883763833,0.9999999991135,1.21398650166862,23
"WSR_M_A_S2W[10]",0.98648435384934,0.00328040324758206,0.979532256432013,0.984507282754794,0.986742924207099,0.988699444605448,0.992273379130442,1.14305334988043,29
"WSR_M_A_S2W[11]",0.988545199441911,0.00222807418739394,0.983698132110147,0.987140121280965,0.988636621624758,0.990118652001865,0.992487748791513,1.04039320574529,83
"WSR_M_A_S2W[12]",0.987485371508322,0.00202822263858877,0.983141327274762,0.986256529192524,0.987589748228018,0.988879782414423,0.991016663631242,1.00809812161227,470
"WSR_M_A_S2W[13]",0.988629466445522,0.0031764475728997,0.98171698418574,0.986585315426462,0.98887916564297,0.990908398687205,0.994062006489843,1.03468591817856,110
"WSR_M_A_S2W[14]",0.981676098875132,0.00464892903360689,0.970913890122361,0.978924339968719,0.982208624100813,0.985057615016997,0.989217499762261,1.27120961909114,18
"WSR_M_A_S2W[15]",0.984823810461894,0.00278627183024275,0.978786541268591,0.983048180694762,0.985017786187209,0.98674874824598,0.989815010996987,1.00363588567329,1000
"WSR_M_A_S2W[16]",0.987538868904156,0.00369458359530474,0.979299877826287,0.985369910808364,0.987967938812709,0.99018066931568,0.993612907904575,1.0224905891989,260
"WSR_M_A_S2W[17]",0.979206485230483,0.00512966604103583,0.967921383271175,0.975870307369292,0.979634779414435,0.982801639915146,0.988127259987903,1.00941137660379,340
"WSR_M_A_S2W[18]",0.983073029392574,0.00478538951823003,0.972519548562333,0.980253227734951,0.983393716431552,0.986306600651219,0.991680429715658,1.0366416873142,110
"WSR_M_A_S2W[19]",0.988416571874781,0.00317936448587844,0.981583222642045,0.986376127011181,0.988698035414797,0.99065385145712,0.993909702518004,1.00973595779426,340
"WSR_M_A_S2W[20]",0.988140336558643,0.00298504677742156,0.981614661332653,0.98620272985899,0.988420315135233,0.990242155564839,0.993226846177295,1.05378678692181,70
