"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"N.J[2,15]",593.762133333333,78.0251265359764,455.349750301759,538,590,643,762,1.03511308526654,100
"N.J[3,15]",2442.13344,254.103909635609,1960,2269,2447,2605,2975,1.0696771370817,52
"N.J[4,15]",526.823573333333,77.0391437958446,396,472,520,574,698,1.22153332053781,19
"N.J[5,15]",70.1732266666667,22.4034059136608,33.3466093513843,54,68,84,121,1.00764517892716,440
"N.J[6,15]",1651.81205333333,148.790550763044,1386.34991796185,1547,1643,1747,1966,1.13949511364024,27
"N.J[7,15]",53.38016,19.1148346904778,23,40,51,65,96,1.04486314127435,72
"N.J[8,15]",1185.52565333333,125.888782053926,955,1096,1180,1267,1451,1.15983494542959,24
"N.J[9,15]",589.385813333333,83.8862991908231,446,528,583,643,769,1.23723205864465,18
"N.J[10,15]",1086.21056,116.4254154301,888,1004.49987555997,1075,1156,1342.64991526686,1.20062579530687,20
"N.J[11,15]",2126.24768,231.632601170956,1707,1960,2117,2289,2597,1.13014563210608,29
"N.J[12,15]",241.342826666667,44.3518913483031,164,210,238,269,338.649663908815,1.0892071122744,40
"N.J[13,15]",324.35744,49.1404192079364,237,290,321,356,429,1.05979208626269,56
"N.J[14,15]",1122.432,112.51095691374,923,1042,1117,1194,1360.64991638796,1.18437491803164,22
"N.J[15,15]",161.92384,32.645181499895,105,139,159,182,233,1.05994774750419,56
"N.J[16,15]",2752.39904,317.887821028424,2170,2541,2723,2936,3480.64996731745,1.21805281367487,20
"N.J[17,15]",1555.51861333333,207.470786924656,1202.34990540933,1410,1535,1675,2039.64994422516,1.19836950068845,21
"N.J[18,15]",868.269333333333,92.1953594885091,705,803.499844430601,862,926,1067.64989343763,1.06206747436022,53
"N.J[19,15]",980.90528,97.3799830216913,798,914,976,1045,1179,1.18171359192962,22
"N.J[20,15]",509.308906666667,59.4346752993425,406,468,504,544,643.64982321856,1.10165014117292,38
"N.J[21,15]",3191.928,345.901427530649,2514,2950,3202,3436,3837,1.09261435263368,41
"N.J[22,15]",1682.89728,203.526189892928,1318,1530,1688,1820,2088,1.2197484831344,19
"N.J[23,15]",957.58368,105.234455393604,773,884,950,1024,1189.64990436756,1.09330772009319,38
"N.J[24,15]",390.927253333333,52.4034507855377,298,353,388,424,502,1.0898217451247,40
"N.J[25,15]",1213.04373333333,114.965835719529,1013,1133,1205,1284,1459,1.19326043909751,21
"N.J[1,16]",281.97888,56.884592102545,188,242,275,316,411,1.05134812316992,67
"N.J[2,16]",674.36896,100.700052707289,497.349771379703,604,668,737,890,1.02679380982766,160
"N.J[3,16]",2463.71637333333,279.738090503427,1942,2275,2463,2640,3040.64996258778,1.058455730968,61
"N.J[4,16]",573.261546666667,98.1380044660886,409,504,564,631,794.649856819169,1.20254324874516,20
"N.J[5,16]",159.655253333333,42.5703120467662,90,128,155,186,253.649551193097,1.00635963690604,540
"N.J[6,16]",1725.46986666667,175.991155572977,1417.34991975591,1603,1713,1835,2107.64994602481,1.10534269690216,35
"N.J[7,16]",87.21888,28.5385377927309,42,67,83,103,153,1.07179581909893,47
"N.J[8,16]",1424.20746666667,162.054056164628,1130.34989938525,1310,1415,1529,1766.64993560531,1.15939422292343,25
"N.J[9,16]",752.576853333333,115.886119718704,552.349794136236,669.499813293476,743,828,1003,1.22514580013704,19
"N.J[10,16]",909.488426666667,118.146133694709,707.349839233956,826,898,983,1170,1.17155717437365,23
"N.J[11,16]",2186.23114666667,257.936649880397,1727,1997,2172,2362,2723.29983289874,1.11357011591684,32
