"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"N.A[20,4]",278.34048,40.2773106988523,206,247,277,310,350,1.09010374381993,39
"N.A[21,4]",97.14016,10.3885557342336,78,90,97,104,118.899619823828,1.14089517056031,27
"N.A[22,4]",223.2208,19.4273956809692,188,209,223,236,262,1.21589797072335,19
"N.A[23,4]",401.0304,33.1269147587586,344,377,398,423,469,1.21256116254722,20
"N.A[24,4]",589.52384,101.190818643903,423.09989377603,505,587,666,775.899941962937,1.20509012326779,20
"N.A[25,4]",1224.80928,170.263165600963,913,1104,1226,1341,1578,1.26465018772803,17
"N.A[1,5]",356.23616,30.8746366176836,306,334,352,376,424,1.21043127635639,20
"N.A[2,5]",158.70336,14.5979408366706,133,149,158,167,192,1.32320881239613,15
"N.A[3,5]",329.75776,35.419416864363,270,303,328,353,404,1.22287252903424,20
"N.A[4,5]",256.05312,22.848826672442,208,242,257,271,299.899849682566,1.04440872896453,140
"N.A[5,5]",308.43904,22.7662201546072,269,292,307,323,359,1.41730399102599,12
"N.A[6,5]",399.47584,31.352940188906,343.0998690464,377,398,420,465,1.15413051703986,26
"N.A[7,5]",434.43104,27.9462076404881,382.09988239389,415,433,453,491,1.0535836634155,68
"N.A[8,5]",254.2256,22.7612866291448,213,238,254,270,300,1.1317734496818,29
"N.A[9,5]",1325.63104,184.505678988761,990,1185,1319,1474,1648.89997270025,1.11607363383357,32
"N.A[10,5]",779.448,63.1855406561926,656.099931468593,739,783,824,898,1.09078331276802,42
"N.A[11,5]",102.68288,17.0213462246185,76,90,100,113,140,1.29032011255684,16
"N.A[12,5]",194.57088,22.9835126431687,152,177,195,211,238,1.02832973756158,130
"N.A[13,5]",187.66944,16.6359060818812,156.099712704151,177,187,198,223,1.0296116698694,260
"N.A[14,5]",660.53536,49.7946144761888,567.099920723457,626,661,694,758,1.05439185778027,96
"N.A[15,5]",337.6208,31.4396137244013,284,315,334,358,404,1.23772608060591,18
"N.A[16,5]",317.50336,28.9516530121906,268,296,315,337,379,1.05617269935244,67
"N.A[17,5]",290.87936,18.7607546512188,256.099824652398,278,290,303,330.899863787638,1.10599034946353,33
"N.A[18,5]",271.79872,23.6204543275028,229,255,271,287,321,1.15216651643018,26
"N.A[19,5]",751.0768,91.0628547964953,586,677,754,821,919,1.1070649649403,35
"N.A[20,5]",302.62048,41.7704456645069,227,271,302,337,379,1.08862000302951,39
"N.A[21,5]",100.02464,10.4835567656395,81,93,99,107,121,1.14143578062863,27
"N.A[22,5]",218.51936,18.8114684174438,184.09975627328,205,218,232,255,1.20320297204472,20
