Years BR Data: 5
Number of Individuals in BR Data: 2500
Additional Years of Total Harvest Data in SS: 10
Years WSR Data: 3
Number of Individuals in WSR Data: 300


Average HR Bias (Realized - Estimated)
"","x"
"A_1",-0.018156852031097
"A_2",-0.0175564652929743
"A_3",-0.000410856750115818
"A_4",-0.0107089159010627
"A_5",-0.00809010635460508
"J_1",-0.00559619473626666
"J_2",0.00687545879701391
"J_3",-0.0111539936890041
"J_4",0.00970124524704974
"J_5",0.0130996868407378


Average Estimated HR
"","x"
"A_1",0.318626335599172
"A_2",0.270365454057019
"A_3",0.233667207789377
"A_4",0.271489203375395
"A_5",0.236903665676639
"J_1",0.1389295280696
"J_2",0.115464966734901
"J_3",0.0983334808684912
"J_4",0.11598181486224
"J_5",0.0998035389657138


Average Real HR
"","x"
"1",0.300469483568075
"2",0.252808988764045
"3",0.233256351039261
"4",0.260780287474333
"5",0.228813559322034
"6",0.133333333333333
"7",0.122340425531915
"8",0.0871794871794872
"9",0.12568306010929
"10",0.112903225806452


Average WSR Bias (Realized - Estimated)
"","x"
"1",0.00357642756863696
"2",0.00184358754090064


Average Estimated WSR
"","x"
"1",0.9852888200297
"2",0.975337790167708


Average Real WSR
"","x"
"1",0.988865247598337
"2",0.977181377708608


Average Bias by Year (absolute value) - N.A
"","x"
"V1",67.4049664
"V2",58.9206144
"V3",75.3762816
"V4",70.0276352
"V5",77.8370816
"V6",81.2973824
"V7",75.9708288
"V8",86.9041152
"V9",80.4240512
"V10",86.1786496
"V11",82.9575168
"V12",83.7676032
"V13",92.8145792
"V14",95.16576
"V15",89.2418432


Bias by Year - N.A
"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",47.57856,21.85088,79.1104,31.54144,31.5152,21.6736,2.58816000000002,19.62592,26.70304,23.19488,25.23552,-9.89503999999999,16.7702399999999,24.61856,51.736
"2",-11.01504,-3.26432,-15.65408,-10.15616,-11.03168,-17.61408,-0.237439999999992,-12.09152,-21.63776,-14.81024,12.74368,-10.7632,13.60128,11.7696,-7.7824
"3",10.16288,4.61215999999999,2.65600000000001,4.18176,0.059519999999992,-4.60607999999999,5.4496,18.22944,3.55199999999999,19.09888,4.41632000000001,12.90432,25.65056,23.19712,46.99008
"4",8.02688000000001,-7.50816,8.12576,-1.59104000000001,-2.26016,2.39136000000001,10.7808,8.07648,7.50432000000001,9.46944000000001,-0.175039999999996,6.24448,0.842879999999994,-12.23776,11.22848
"5",90.90272,45.11648,109.00544,64.31584,88.49952,79.09984,90.56384,100.15424,121.99776,129.14816,123.64288,144.79616,131.41472,141.4624,153.88992
"6",-78.9552000000001,-58.3257599999999,-96.48128,-86.88352,-76.37664,-79.6624,-99.7324799999999,-133.71936,-73.91488,-94.0182400000001,-39.6768,-42.4444800000001,-86.3500799999999,-87.8758399999999,-2.73888000000011
"7",-83.84352,-50.72416,-72.58656,-58.448,-46.01664,-59.44864,-63.33984,-77.12416,-56.30528,-67.10528,-54.10432,-77.66176,-84.3984,-82.37728,-43.28832
"8",-92.49792,-22.66304,-49.14592,-71.09376,-55.38912,-68.46368,-70.2659200000001,-59.18592,-38.56288,-109.92096,-28.91872,-54.32256,-46.89664,-60.2624,-40.36896
"9",86.1152,43.30688,58.43008,44.90432,57.86368,54.29536,50.6032,69.5584,86.39648,39.176,76.90656,75.56512,80.1616,69.44896,75.81632
"10",47.49408,44.33664,48.47808,33.11168,60.97248,44.12224,50.65888,44.52512,47.37888,63.23392,43.45472,70.27712,74.38656,58.5344,88.84448
"11",46.7011199999999,45.14368,86.89472,36.03392,49.0624,79.32768,51.104,60.88416,67.49536,109.48384,88.87264,98.84864,77.00512,76.41312,88.328
"12",29.36544,20.58752,51.05664,55.34624,34.84352,67.6944,49.03904,48.81728,58.5148799999999,91.07904,68.26976,77.59552,66.83072,70.41632,57.1888
"13",12.232,45.50848,16.8992,14.18976,31.24544,33.10848,46.83168,3.80768,29.72608,9.62848000000002,22.79392,4.55871999999999,22.64672,23.38304,11.4176
"14",-9.03456,13.17536,0.412159999999972,-17.808,-27.95328,-54.80128,-25.38368,-53.5456,-8.85824000000002,-29.3424,-17.17792,-33.6432,-13.32384,-21.8511999999999,25.40512
"15",-40.05664,1.97311999999999,-34.2806399999999,-45.46208,-37.00032,-76.02528,-28.736,-73.18816,-20.56128,-20.168,-27.73376,-3.44704000000002,-43.2544,-31.8704,-18.61856
"16",11.88032,26.50752,15.85344,19.47136,5.40672,13.82464,16.2592,11.48416,5.31456,28.43264,6.08384,19.09152,10.29472,11.18464,21.40672
"17",87.24064,91.5424,69.82752,80.27072,107.11808,84.12736,70.38496,75.58816,93.40768,65.17664,83.47648,75.3424,85.03648,82.9552,55.67744
"18",-217.97536,-170.03552,-218.4672,-236.46752,-316.0848,-298.38592,-319.17376,-329.2368,-328.03872,-317.44992,-327.12384,-320.53856,-370.81344,-389.784,-374.088
"19",-89.56928,-106.7328,-111.73952,-126.84352,-128.52064,-108.2208,-121.08256,-140.21728,-133.50368,-116.59872,-114.4928,-128.9488,-104.33024,-146.84128,-80.53568
"20",64.19456,91.94144,133.6128,103.68384,113.02752,96.1878400000001,87.11584,103.94464,93.98624,101.07552,106.70016,146.07296,144.46368,127.96992,193.57696
"21",41.44128,101.93504,74.44576,77.86496,61.41696,90.69184,58.04704,59.39264,72.10848,67.2128,128.35328,105.86976,114.61248,104.04512,135.7936
"22",6.91200000000001,22.57536,32.60768,2.69952000000001,36.38112,26.9456,28.31584,13.54336,-0.0457599999999729,34.38336,50.6416,23.3088,35.40256,115.62016,95.97568
"23",-201.56576,-193.30016,-184.53728,-224.87072,-249.0064,-245.26112,-229.78944,-280.77632,-294.62752,-248.60064,-278.0112,-263.43328,-327.42816,-329.22752,-246.02592
"24",-110.84224,-82.22784,-146.55648,-151.98912,-138.46368,-177.42144,-141.632,-202.73184,-165.95936,-195.05152,-204.76512,-161.82592,-197.35328,-161.72,-164.72
"25",159.52096,158.12064,167.5424,151.46208,180.41152,149.0336,182.15552,173.15424,154.50016,151.60672,140.16704,126.79072,147.09568,114.07776,139.60416


Average Bias by Year (absolute value) - N.J
"","x"
"V1",81.3670912
"V2",112.1625856
"V3",107.0060032
"V4",120.5430016
"V5",121.3826816
"V6",120.4042112
"V7",138.664384
"V8",128.3652736
"V9",133.497536
"V10",124.8307968
"V11",135.662912
"V12",151.1366144
"V13",143.5144192
"V14",138.9699456
"V15",139.75552


Real N.A
"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",735,347,667,463,584,518,564,561,603,579,597,554,581,586,618
"2",49,175,92,144,114,139,150,155,148,160,194,167,203,214,195
