Years BR Data: 6
Number of Individuals in BR Data: 3000
Additional Years of Total Harvest Data in SS: 10
Years WSR Data: 3
Number of Individuals in WSR Data: 225


Average HR Bias (Realized - Estimated)
"","x"
"A_1",-0.0466545296407325
"A_2",-0.0402271278113438
"A_3",-0.0384480224615093
"A_4",-0.0213704488994966
"A_5",-0.00826375081523489
"A_6",-0.0112374269469473
"J_1",-0.036390146869873
"J_2",-0.0158045315133562
"J_3",0.007166084331998
"J_4",-0.00690129939456151
"J_5",0.00390612813454747
"J_6",-0.0175903603201412


Average Estimated HR
"","x"
"A_1",0.282503586244506
"A_2",0.263345407381236
"A_3",0.266126593890081
"A_4",0.242327168717264
"A_5",0.255812770423078
"A_6",0.258943848965296
"J_1",0.13965101643509
"J_2",0.129206593369026
"J_3",0.130764950150761
"J_4",0.118012410505673
"J_5",0.125126129929969
"J_6",0.126785762618992


Average Real HR
"","x"
"1",0.235849056603774
"2",0.223118279569892
"3",0.227678571428571
"4",0.220956719817768
"5",0.247549019607843
"6",0.247706422018349
"7",0.103260869565217
"8",0.11340206185567
"9",0.137931034482759
"10",0.111111111111111
"11",0.129032258064516
"12",0.109195402298851


Average WSR Bias (Realized - Estimated)
"","x"
"1",0.00294271113707045
"2",0.00598982212191035


Average Estimated WSR
"","x"
"1",0.985046215963064
"2",0.964782660144593


Average Real WSR
"","x"
"1",0.987988927100135
"2",0.970772482266503


Average Bias by Year (absolute value) - N.A
"","x"
"V1",107.5273088
"V2",85.9753728
"V3",95.4673408
"V4",89.01792
"V5",103.5885312
"V6",105.1432064
"V7",113.6774144
"V8",89.7465344
"V9",92.2620928
"V10",104.271168
"V11",101.895552
"V12",103.9560064
"V13",108.636352
"V14",123.1101952
"V15",120.8480256
"V16",118.2339584


Bias by Year - N.A
"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",-357.69984,-225.56224,-334.44128,-233.97728,-292.18816,-258.86688,-350.1232,-353.58784,-352.2112,-294.54336,-339.02368,-363.34976,-324.50464,-372.3024,-433.64352,-470.4144
"2",-45.85344,-41.84352,-49.15712,-4.31999999999999,-58.448,-52.5008,-30.3696,-12.31872,-41.2576,-29.87136,-28.04992,-22.0272,-31.24992,7.17536000000001,4.45792,3.64960000000002
"3",211.79648,137.79776,110.30848,69.85888,70.64896,60.19936,45.03808,53.10368,36.38048,11.84736,34.7632,39.47424,38.60288,-1.26272,16.52,-0.678400000000003
"4",35.54848,133.6144,56.9648,121.83264,73.12,69.47648,63.68352,58.60256,55.86944,25.11232,12.86752,25.54656,20.40704,31.62784,35.56448,38.47168
"5",147.22176,37.97536,94.73248,80.56,84.67456,46.79552,91.67328,57.89984,49.20032,41.26112,37.32832,28.92224,23.48096,7.98912,35.07936,29.07616
"6",-171.61216,-104.88288,-216.14272,-221.09312,-244.93696,-284.83744,-284.176,-279.04416,-345.20704,-330.4432,-348.24352,-374.46496,-375.6,-449.50176,-456.07648,-322.5712
"7",-36.74368,-114.68416,-62.02944,-86.2576,-101.87008,-110.6192,-105.54624,-38.32256,-56.83296,-154.3984,-93.52608,-114.13568,-120.27744,-110.87584,-99.52384,-109.76704
"8",149.34208,22.48576,55.4992,52.44192,99.5104,44.04064,39.02304,40.3392,48.82272,33.31936,21.15936,38.83776,35.4512,29.87328,35.52096,68.72096
"9",139.84608,133.20576,130.78784,121.128,133.10176,125.33632,101.28384,103.76512,90.81888,62.42688,76.75488,103.26496,67.15328,72.74208,67.45696,62.32288
"10",45.81184,29.54368,65.70144,28.01312,62.36864,67.93024,35.95872,13.9344,28.15936,29.9536,51.06848,17.38848,29.11488,30.54656,64.75264,59.37248
"11",-296.19008,-216.98464,-207.92832,-194.50592,-236.08992,-197.0432,-313.2624,-284.73024,-302.06336,-412.22464,-403.82496,-319.5632,-430.83584,-470.85856,-451.2144,-428.81536
"12",-154.7968,-149.36576,-107.05856,-25.1232,19.5232,-74.1184,-154.95872,-56.7100799999999,-104.46688,-120.9792,-81.4223999999999,-127.2192,-81.39616,-139.61312,-122.83104,-28.87264
"13",130.16352,76.8976,149.65184,107.5472,110.97312,118.61664,107.21216,23.37824,75.384,52.90976,50.82688,22.55872,92.70976,79.19584,77.47456,97.59488
"14",77.45664,10.1696,23.99776,49.2048,27.36608,38.21344,23.53472,20.86304,48.32832,-28.12608,16.80928,33.32224,-0.0646399999999971,42.42048,54.57696,64.72416
"15",-140.52192,-106.48544,-191.6832,-152.63008,-183.3456,-241.8992,-206.1264,-112.74944,-75.76,-153.87936,-153.88736,-159.192,-239.20288,-288.0704,-235.0816,-260.73472
"16",-19.32864,-22.65984,-29.15584,16.54528,-3.35552000000001,-13.91136,-16.09728,22.43808,26.74432,-20.48096,28.93344,37.68224,-54.53824,19.62528,31.52608,44.1856
"17",13.84,15.39552,36.24864,-40.10464,-20.90816,19.36096,-24.664,33.60768,42.1856,27.71296,9.97152,0.323840000000018,-0.347519999999975,28.3264,1.86624,52.16928
"18",76.07008,48.25248,26.68224,19.5104,97.65824,55.36736,62.21152,63.80192,30.64544,-1.53248000000002,5.61696000000001,23.54432,11.95648,17.28832,27.84416,37.248
"19",56.2288,67.37472,67.42688,65.62336,75.02752,78.0464,59.3792,98.78272,56.67936,65.49408,52.2016,22.1392,48.02368,56.72224,73.44992,78.92096
"20",-11.72192,20.41952,-31.75552,1.57567999999998,-46.10752,3.06047999999998,-69.14624,-7.65055999999998,-14.72832,-41.85312,-6.80383999999998,-19.88032,-31.60544,-22.87232,4.76064000000002,9.81279999999998
"21",15.2064,19.93632,-4.36767999999995,47.74368,45.39936,-29.95584,-26.67968,32.98304,0.290560000000028,0.850559999999973,-53.01312,26.1305599999999,14.68096,19.89216,20.36928,47.7216
"22",-68.90944,-95.8515200000001,-75.57184,-129.7024,-62.1136,-84.38144,-51.55328,-46.82176,-39.752,-89.88576,-104.68768,-64.2832,-20.85472,-40.32384,-18.5510399999999,-18.76032
"23",-69.03712,-84.38432,-27.4832,-0.333439999999996,6.17151999999999,-59.78016,-34.70048,-36.73536,-45.8416,-74.57728,-20.1215999999999,-61.4496,-51.48704,-74.99328,-36.0496000000001,-70.15968
"24",-168.31136,-228.12096,-225.73216,-300.424,-350.2464,-405.08512,-425.53472,-311.46496,-330.32576,-441.472,-460.09472,-462.9136,-522.4672,-599.1568,-559.13696,-517.94688
"25",48.92416,-5.49056000000002,6.17503999999997,-55.39136,-84.5599999999999,-89.13728,-119.99904,-80.02816,-8.59680000000003,-61.624,-56.38848,-91.28608,-49.896,-64.49888,-57.872,-33.13728


Average Bias by Year (absolute value) - N.J
"","x"
"V1",131.0022528
"V2",172.0222464
"V3",148.4663424
"V4",169.570496
"V5",149.1786368
"V6",149.4950784
"V7",143.395328
"V8",136.9171328
"V9",141.8852736
"V10",150.0625792
"V11",145.0056832
"V12",151.9973248
"V13",157.892736
"V14",165.7556608
"V15",161.3721984
"V16",170.2008704


Real N.A
"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",807,476,745,597,759,737,825,785,850,847,941,1013,1062,1109,1209,1300
"2",144,481,239,372,295,359,315,321,344,320,317,346,317,329,355,367
"3",657,424,420,301,290,239,214,187,174,130,127,106,100,59,63,39
"4",95,401,185,305,207,232,192,195,172,168,144,136,121,103,107,109
"5",506,270,353,260,274,224,243,187,185,148,131,109,106,84,97,82
"6",454,500,485,559,582,615,675,729,802,870,913,987,1076,1060,1200,1281
"7",217,443,308,422,384,406,430,434,466,481,505,546,549,537,579,565
"8",704,310,472,332,375,325,311,270,253,247,210,230,188,188,177,194
"9",477,519,459,434,423,423,392,351,349,297,282,283,257,234,254,215
"10",503,384,431,348,379,329,319,281,282,255,233,217,218,207,239,207
"11",857,645,875,766,875,933,1007,1081,1095,1197,1239,1309,1393,1405,1530,1653
"12",890,709,861,808,929,822,886,873,939,911,1003,1025,1109,1068,1153,1163
"13",823,541,664,528,562,500,516,440,453,412,397,365,372,361,349,344
"14",482,359,438,379,444,393,409,408,444,414,422,422,425,436,444,451
"15",918,567,804,678,742,789,745,811,869,928,992,1027,1084,1095,1158,1225
"16",246,481,328,416,350,408,372,396,394,418,410,447,437,424,414,448
"17",292,501,380,400,360,385,380,394,403,417,396,413,406,435,412,477
"18",508,379,411,339,374,330,322,311,282,271,236,230,209,196,201,191
"19",790,527,617,533,554,550,534,536,510,471,468,451,454,415,414,408
"20",346,474,399,412,403,408,358,359,369,349,349,318,313,315,289,304
"21",712,614,664,617,651,629,636,611,621,619,602,625,584,594,569,626
"22",787,469,643,526,618,559,649,601,693,633,719,710,722,726,734,778
"23",542,412,487,479,493,493,563,497,541,562,552,582,645,621,627,679
"24",752,754,811,852,872,938,983,1047,1117,1151,1274,1321,1430,1487,1652,1748
"25",854,495,739,528,689,611,656,643,683,683,684,713,723,739,730,752


Estimated N.A
"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"
"1",1164.69984,701.56224,1079.44128,830.97728,1051.18816,995.86688,1175.1232,1138.58784,1202.2112,1141.54336,1280.02368,1376.34976,1386.50464,1481.3024,1642.64352,1770.4144
"2",189.85344,522.84352,288.15712,376.32,353.448,411.5008,345.3696,333.31872,385.2576,349.87136,345.04992,368.0272,348.24992,321.82464,350.54208,363.3504
"3",445.20352,286.20224,309.69152,231.14112,219.35104,178.80064,168.96192,133.89632,137.61952,118.15264,92.2368,66.52576,61.39712,60.26272,46.48,39.6784
"4",59.45152,267.3856,128.0352,183.16736,133.88,162.52352,128.31648,136.39744,116.13056,142.88768,131.13248,110.45344,100.59296,71.37216,71.43552,70.52832
"5",358.77824,232.02464,258.26752,179.44,189.32544,177.20448,151.32672,129.10016,135.79968,106.73888,93.67168,80.07776,82.51904,76.01088,61.92064,52.92384
"6",625.61216,604.88288,701.14272,780.09312,826.93696,899.83744,959.176,1008.04416,1147.20704,1200.4432,1261.24352,1361.46496,1451.6,1509.50176,1656.07648,1603.5712
"7",253.74368,557.68416,370.02944,508.2576,485.87008,516.6192,535.54624,472.32256,522.83296,635.3984,598.52608,660.13568,669.27744,647.87584,678.52384,674.76704
"8",554.65792,287.51424,416.5008,279.55808,275.4896,280.95936,271.97696,229.6608,204.17728,213.68064,188.84064,191.16224,152.5488,158.12672,141.47904,125.27904
"9",337.15392,385.79424,328.21216,312.872,289.89824,297.66368,290.71616,247.23488,258.18112,234.57312,205.24512,179.73504,189.84672,161.25792,186.54304,152.67712
"10",457.18816,354.45632,365.29856,319.98688,316.63136,261.06976,283.04128,267.0656,253.84064,225.0464,181.93152,199.61152,188.88512,176.45344,174.24736,147.62752
"11",1153.19008,861.98464,1082.92832,960.50592,1111.08992,1130.0432,1320.2624,1365.73024,1397.06336,1609.22464,1642.82496,1628.5632,1823.83584,1875.85856,1981.2144,2081.81536
"12",1044.7968,858.36576,968.05856,833.1232,909.4768,896.1184,1040.95872,929.71008,1043.46688,1031.9792,1084.4224,1152.2192,1190.39616,1207.61312,1275.83104,1191.87264
"13",692.83648,464.1024,514.34816,420.4528,451.02688,381.38336,408.78784,416.62176,377.616,359.09024,346.17312,342.44128,279.29024,281.80416,271.52544,246.40512
"14",404.54336,348.8304,414.00224,329.7952,416.63392,354.78656,385.46528,387.13696,395.67168,442.12608,405.19072,388.67776,425.06464,393.57952,389.42304,386.27584
"15",1058.52192,673.48544,995.6832,830.63008,925.3456,1030.8992,951.1264,923.74944,944.76,1081.87936,1145.88736,1186.192,1323.20288,1383.0704,1393.0816,1485.73472
"16",265.32864,503.65984,357.15584,399.45472,353.35552,421.91136,388.09728,373.56192,367.25568,438.48096,381.06656,409.31776,491.53824,404.37472,382.47392,403.8144
"17",278.16,485.60448,343.75136,440.10464,380.90816,365.63904,404.664,360.39232,360.8144,389.28704,386.02848,412.67616,406.34752,406.6736,410.13376,424.83072
"18",431.92992,330.74752,384.31776,319.4896,276.34176,274.63264,259.78848,247.19808,251.35456,272.53248,230.38304,206.45568,197.04352,178.71168,173.15584,153.752
"19",733.7712,459.62528,549.57312,467.37664,478.97248,471.9536,474.6208,437.21728,453.32064,405.50592,415.7984,428.8608,405.97632,358.27776,340.55008,329.07904
"20",357.72192,453.58048,430.75552,410.42432,449.10752,404.93952,427.14624,366.65056,383.72832,390.85312,355.80384,337.88032,344.60544,337.87232,284.23936,294.1872
"21",696.7936,594.06368,668.36768,569.25632,605.60064,658.95584,662.67968,578.01696,620.70944,618.14944,655.01312,598.86944,569.31904,574.10784,548.63072,578.2784
"22",855.90944,564.85152,718.57184,655.7024,680.1136,643.38144,700.55328,647.82176,732.752,722.88576,823.68768,774.2832,742.85472,766.32384,752.55104,796.76032
"23",611.03712,496.38432,514.4832,479.33344,486.82848,552.78016,597.70048,533.73536,586.8416,636.57728,572.1216,643.4496,696.48704,695.99328,663.0496,749.15968
"24",920.31136,982.12096,1036.73216,1152.424,1222.2464,1343.08512,1408.53472,1358.46496,1447.32576,1592.472,1734.09472,1783.9136,1952.4672,2086.1568,2211.13696,2265.94688
"25",805.07584,500.49056,732.82496,583.39136,773.56,700.13728,775.99904,723.02816,691.5968,744.624,740.38848,804.28608,772.896,803.49888,787.872,785.13728


Real N.J
"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
