Years BR Data: 6
Number of Individuals in BR Data: 3000
Additional Years of Total Harvest Data in SS: 10
Years WSR Data: 3
Number of Individuals in WSR Data: 225


Average HR Bias (Realized - Estimated)
"","x"
"A_1",-0.0724691404806289
"A_2",-0.0578964162105254
"A_3",-0.0585317234398706
"A_4",-0.0407808577188371
"A_5",-0.0253068228634287
"A_6",-0.0248492434720625
"J_1",-0.0560215649219638
"J_2",-0.0301430029978007
"J_3",-0.00857781131785768
"J_4",-0.0215999770606854
"J_5",-0.0099435696377492
"J_6",-0.0295838001433398


Average Estimated HR
"","x"
"A_1",0.308318197084402
"A_2",0.281014695780418
"A_3",0.286210294868442
"A_4",0.261737577536605
"A_5",0.272855842471272
"A_6",0.272555665490411
"J_1",0.159282434487181
"J_2",0.143545064853471
"J_3",0.146508845800616
"J_4",0.132711088171797
"J_5",0.138975827702265
"J_6",0.13877920244219


Average Real HR
"","x"
"1",0.235849056603774
"2",0.223118279569892
"3",0.227678571428571
"4",0.220956719817768
"5",0.247549019607843
"6",0.247706422018349
"7",0.103260869565217
"8",0.11340206185567
"9",0.137931034482759
"10",0.111111111111111
"11",0.129032258064516
"12",0.109195402298851


Average WSR Bias (Realized - Estimated)
"","x"
"1",0.00291249323798615
"2",0.00937602074050514


Average Estimated WSR
"","x"
"1",0.985076433862148
"2",0.961396461525998


Average Real WSR
"","x"
"1",0.987988927100135
"2",0.970772482266503


Average Bias by Year (absolute value) - N.A
"","x"
"V1",137.6042368
"V2",120.3955968
"V3",127.6846336
"V4",119.1437952
"V5",125.7240064
"V6",127.3780352
"V7",125.7333376
"V8",127.5473792
"V9",129.1449344
"V10",131.2120704
"V11",127.616896
"V12",134.5608064
"V13",132.4179456
"V14",148.450304
"V15",147.672576
"V16",152.7392256


Bias by Year - N.A
"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"1",-353.28064,-226.93856,-316.03424,-294.93408,-310.80512,-289.78304,-315.68128,-350.06496,-375.04896,-390.32544,-378.2416,-371.23904,-396.31488,-431.57024,-421.84704,-423.3536
"2",-17.84928,34.21824,-31.61056,6.83904000000001,-7.92095999999998,21.8448,4.78111999999999,11.94752,20.08096,2.93599999999998,0.210239999999999,23.40128,-1.79424,18.99712,34.48032,48.83552
"3",303.41216,214.50208,176.29152,123.97536,118.09248,105.9424,85.15296,79.51424,69.472,48.44448,55.49344,49.17408,51.95104,16.77248,30.63104,7.07072
"4",35.7936,156.51552,73.34144,127.58496,79.736,78.4128,70.30816,64.07456,58.82976,48.36992,33.2864,41.9632,31.16032,29.25184,34.62592,41.4448
"5",208.10624,93.12352,147.96928,104.72512,120.29568,88.98272,117.3344,82.79936,82.80128,64.8816,50.62784,38.6896,40.93568,28.95232,45.28032,38.08544
